measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),119,Trinidad and Tobago,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,32087.953292799997,37982.4886113,27471.742507000003
2,DALYs (Disability-Adjusted Life Years),35431,Ibaraki,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,21756.4346033,24677.6398377,19194.989033
2,DALYs (Disability-Adjusted Life Years),35449,Ky?to,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,20764.1978017,23641.4738329,18229.237955200002
2,DALYs (Disability-Adjusted Life Years),25,Federated States of Micronesia,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,46383.5962015,54843.938833600005,39137.0571279
2,DALYs (Disability-Adjusted Life Years),4626,South West England,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,24588.0424208,27862.210964500002,21643.7242236
2,DALYs (Disability-Adjusted Life Years),34,Azerbaijan,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,44731.4140738,48573.6872021,40799.2178647
2,DALYs (Disability-Adjusted Life Years),83,Iceland,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,18253.9566957,21419.8789445,15349.485462699999
2,DALYs (Disability-Adjusted Life Years),63,Ukraine,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,32465.5140899,38478.0853915,27279.057275200004
2,DALYs (Disability-Adjusted Life Years),139,Algeria,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,26268.9146192,30403.422417300004,22816.291675200002
2,DALYs (Disability-Adjusted Life Years),175,Burundi,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,99613.77287799999,108190.071168,91766.9421149
2,DALYs (Disability-Adjusted Life Years),118,Suriname,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,35091.0339416,40287.4400109,30874.2263156
2,DALYs (Disability-Adjusted Life Years),177,Djibouti,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,57808.331536000005,62769.012491,52767.4731218
2,DALYs (Disability-Adjusted Life Years),194,Lesotho,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,59892.27237019999,66072.0892846,53722.7967193
2,DALYs (Disability-Adjusted Life Years),22,Fiji,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,46879.4692919,54975.893425099996,39383.7721138
2,DALYs (Disability-Adjusted Life Years),213,Niger,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,101236.287301,106878.10201700001,95924.28846499999
2,DALYs (Disability-Adjusted Life Years),4648,Colima,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,26615.117719100002,30062.8320931,23420.0299279
2,DALYs (Disability-Adjusted Life Years),4668,Sonora,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,27016.3299199,30468.5382563,23704.7166521
2,DALYs (Disability-Adjusted Life Years),45,Bulgaria,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,26981.4481032,30885.0546471,23410.4949587
2,DALYs (Disability-Adjusted Life Years),4626,South West England,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,19315.8328411,22540.2567015,16449.7992793
2,DALYs (Disability-Adjusted Life Years),35447,Mie,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,21120.0727543,24069.6073755,18547.2805392
2,DALYs (Disability-Adjusted Life Years),62,Russia,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,34980.8414315,43102.0572177,28197.5317732
2,DALYs (Disability-Adjusted Life Years),35436,T?ky?,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,16691.173754800002,19685.8173079,13927.590915800001
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,35827.399241,39752.9360228,32260.884626199997
2,DALYs (Disability-Adjusted Life Years),135,Brazil,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,40703.2310671,44088.9435053,37686.890252900004
2,DALYs (Disability-Adjusted Life Years),180,Kenya,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,43593.4087735,47119.1944923,40565.9231248
2,DALYs (Disability-Adjusted Life Years),79,Finland,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,27850.123757700003,31223.213201799997,24760.966433600002
2,DALYs (Disability-Adjusted Life Years),100,High-income North America,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,23489.446374299998,26832.0087839,20551.0141106
2,DALYs (Disability-Adjusted Life Years),305,Bermuda,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,21343.1951314,24637.7026695,18395.858346099998
2,DALYs (Disability-Adjusted Life Years),35469,Kagoshima,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,21473.4555569,24313.457499800003,18933.085342399998
2,DALYs (Disability-Adjusted Life Years),176,Comoros,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,64737.238132800005,70021.97116470001,59556.8628735
2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,35925.7187759,39795.1746828,32374.692757
2,DALYs (Disability-Adjusted Life Years),4647,Coahuila,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,26845.0572216,30247.915583899998,23496.9627645
2,DALYs (Disability-Adjusted Life Years),35453,Wakayama,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,17563.3274767,20605.0255191,14772.059127699998
2,DALYs (Disability-Adjusted Life Years),207,Ghana,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,64533.6168546,69578.9121225,59282.6576171
2,DALYs (Disability-Adjusted Life Years),35470,Okinawa,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,16900.6721196,19820.3376833,14256.484554300001
2,DALYs (Disability-Adjusted Life Years),136,Paraguay,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,29122.5173768,32878.9762452,25504.8499263
2,DALYs (Disability-Adjusted Life Years),39,Tajikistan,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,48551.435125100004,53016.222529299994,44604.4471712
2,DALYs (Disability-Adjusted Life Years),93,Sweden,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,23789.7067282,27074.5038808,20879.0287283
2,DALYs (Disability-Adjusted Life Years),59,Latvia,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,37917.2412727,41457.9203165,34713.8145397
2,DALYs (Disability-Adjusted Life Years),132,Panama,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,28007.2921327,31150.4329751,25271.6007084
2,DALYs (Disability-Adjusted Life Years),35455,Shimane,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,17017.7501551,20446.090104699997,14037.868142599998
2,DALYs (Disability-Adjusted Life Years),16,Philippines,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,43638.01155,47121.2427478,40371.813013599996
2,DALYs (Disability-Adjusted Life Years),35457,Hiroshima,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,16686.5442868,19632.0725861,13892.2543367
2,DALYs (Disability-Adjusted Life Years),4657,México,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,34575.8456856,37890.3658249,31764.460080200002
2,DALYs (Disability-Adjusted Life Years),151,Qatar,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,29713.2954585,34185.0893649,25644.6321348
2,DALYs (Disability-Adjusted Life Years),177,Djibouti,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,43999.376378299996,50475.2805205,38154.8737389
2,DALYs (Disability-Adjusted Life Years),117,Saint Vincent and the Grenadines,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,35366.1682309,39653.2339681,31626.165308
2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,68593.1685956,76204.4792247,60909.332331699996
2,DALYs (Disability-Adjusted Life Years),81,Germany,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,19828.0167811,23243.083349,16873.4475256
2,DALYs (Disability-Adjusted Life Years),4669,Tabasco,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,27402.983325,31019.492937900002,24103.2753198
2,DALYs (Disability-Adjusted Life Years),35470,Okinawa,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,20866.9780485,23787.4783963,18298.5727678
2,DALYs (Disability-Adjusted Life Years),41,Uzbekistan,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,35747.3896122,40195.3615197,31706.3583472
2,DALYs (Disability-Adjusted Life Years),192,Southern Sub-Saharan Africa,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,52226.2082093,55941.2834957,48743.479626399996
2,DALYs (Disability-Adjusted Life Years),35,Georgia,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,37015.009746799995,40646.1202139,33950.247411200005
2,DALYs (Disability-Adjusted Life Years),117,Saint Vincent and the Grenadines,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,33454.790948,37238.2141987,29760.650688200003
2,DALYs (Disability-Adjusted Life Years),4671,Tlaxcala,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,24291.1646996,27553.221811,21368.2716065
2,DALYs (Disability-Adjusted Life Years),142,Iran,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,28298.5429921,33255.8392752,23900.2013943
2,DALYs (Disability-Adjusted Life Years),44636,Low-middle SDI,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,41474.3759568,45026.8853835,38360.0356873
2,DALYs (Disability-Adjusted Life Years),212,Mauritania,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,61810.7345454,66476.3377602,57428.1474997
2,DALYs (Disability-Adjusted Life Years),24,Marshall Islands,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,48651.5131673,55360.8101204,42856.8387421
2,DALYs (Disability-Adjusted Life Years),200,Benin,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,50227.81935590001,55006.5687286,45961.0889426
2,DALYs (Disability-Adjusted Life Years),74,Andorra,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,21914.685019700002,25573.7839891,18236.0565856
2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,32880.5684893,36103.3293597,30005.790952400002
2,DALYs (Disability-Adjusted Life Years),118,Suriname,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,37728.8537917,41610.0768615,34206.479368
2,DALYs (Disability-Adjusted Life Years),163,India,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,41362.3465312,44965.254440699995,38221.0458918
2,DALYs (Disability-Adjusted Life Years),193,Botswana,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,49454.092397600005,57052.2236358,42840.9312723
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,17452.4955309,20548.484067700003,14774.355924
2,DALYs (Disability-Adjusted Life Years),35430,Fukushima,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,21431.45921,24423.977180100002,18892.4721466
2,DALYs (Disability-Adjusted Life Years),4664,Querétaro,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,25135.1357525,28365.096373300003,22100.9201646
2,DALYs (Disability-Adjusted Life Years),173,Gabon,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,63405.234939199996,69529.77109360001,57101.7410521
2,DALYs (Disability-Adjusted Life Years),8,Taiwan,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,20474.718213599997,23487.8322473,17749.0836908
2,DALYs (Disability-Adjusted Life Years),44,Bosnia and Herzegovina,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,23716.1966332,27417.662775,20435.6755167
2,DALYs (Disability-Adjusted Life Years),4659,Morelos,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,32962.894709500004,36551.5547408,29813.1089835
2,DALYs (Disability-Adjusted Life Years),153,Syria,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,37288.6567904,41313.6529888,33469.1444287
2,DALYs (Disability-Adjusted Life Years),4663,Puebla,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,26517.363972000003,29885.7617382,23574.6350843
2,DALYs (Disability-Adjusted Life Years),35448,Shiga,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,20845.915085200002,23741.278149,18229.8329171
2,DALYs (Disability-Adjusted Life Years),126,Costa Rica,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,20039.3977978,23201.3830309,17221.8524114
2,DALYs (Disability-Adjusted Life Years),35450,?saka,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,22169.582401400003,25089.641678300002,19524.1934278
2,DALYs (Disability-Adjusted Life Years),182,Malawi,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,59973.1006711,66817.1916096,53234.5949432
2,DALYs (Disability-Adjusted Life Years),58,Estonia,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,36766.4956141,40302.7405768,33556.3026551
2,DALYs (Disability-Adjusted Life Years),96,Southern Latin America,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,32118.7862178,35326.8816225,29228.847063899997
2,DALYs (Disability-Adjusted Life Years),19,Timor-Leste,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,67034.4863317,75340.7729052,59442.6194875
2,DALYs (Disability-Adjusted Life Years),138,North Africa and Middle East,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,46377.0386732,50304.6493868,42829.141207600005
2,DALYs (Disability-Adjusted Life Years),61,Moldova,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,31845.347762499998,35674.2212027,28015.178654299998
2,DALYs (Disability-Adjusted Life Years),199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,53237.72401320001,57364.02535340001,49488.9060018
2,DALYs (Disability-Adjusted Life Years),201,Burkina Faso,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,59146.430757,66309.7469476,52739.355571
2,DALYs (Disability-Adjusted Life Years),86,Italy,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,18030.8821186,21058.1335343,15247.395052599999
2,DALYs (Disability-Adjusted Life Years),4666,San Luis Potosí,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,24971.399562,28097.915301999998,21910.9085878
2,DALYs (Disability-Adjusted Life Years),35458,Yamaguchi,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,16934.1041951,19903.6901593,14285.3715751
2,DALYs (Disability-Adjusted Life Years),4661,Nuevo León,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,29689.984412300004,32937.2484156,26855.9144749
2,DALYs (Disability-Adjusted Life Years),351,Guam,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,31904.8907755,36096.4742731,27891.0118307
2,DALYs (Disability-Adjusted Life Years),4646,Campeche,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,25582.3177858,29041.175019799997,22499.6773919
2,DALYs (Disability-Adjusted Life Years),218,Togo,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,53732.14119950001,59128.919435100004,48984.3028827
2,DALYs (Disability-Adjusted Life Years),35440,Ishikawa,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,16414.378833900002,19335.019631299998,13755.9947264
2,DALYs (Disability-Adjusted Life Years),35455,Shimane,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,20713.6591567,23631.4793664,18146.774439999997
2,DALYs (Disability-Adjusted Life Years),210,Liberia,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,92568.059225,98820.71061149999,86869.8768541
2,DALYs (Disability-Adjusted Life Years),85,Israel,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,18446.7086373,21715.5599755,15415.2188862
2,DALYs (Disability-Adjusted Life Years),35432,Tochigi,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,22005.9809113,24938.9319036,19419.2961054
2,DALYs (Disability-Adjusted Life Years),175,Burundi,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,58755.86145229999,65684.3443757,52255.722608300006
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,21414.5466876,25518.9967399,17791.6348749
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,30605.918037500003,33959.9927846,27499.910995299997
2,DALYs (Disability-Adjusted Life Years),57,Belarus,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,35433.0915753,38889.6889169,32210.497214099996
2,DALYs (Disability-Adjusted Life Years),144,Jordan,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,27852.2112369,32321.662571300003,23627.5738598
2,DALYs (Disability-Adjusted Life Years),140,Bahrain,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,26026.7578082,30797.1214857,21936.2185154
2,DALYs (Disability-Adjusted Life Years),77,Cyprus,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,27176.5573741,30234.3691682,24273.3110811
2,DALYs (Disability-Adjusted Life Years),133,Venezuela,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,31279.7848479,34513.3800054,28482.101232700003
2,DALYs (Disability-Adjusted Life Years),23,Kiribati,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,56229.070588200004,64560.5167887,49647.5430043
2,DALYs (Disability-Adjusted Life Years),376,Northern Mariana Islands,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,26441.114203999998,30689.4865557,22871.4656402
2,DALYs (Disability-Adjusted Life Years),35460,Kagawa,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,17050.8210687,20101.5067076,14274.166154
2,DALYs (Disability-Adjusted Life Years),120,Andean Latin America,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,24493.5963214,27774.5937173,21598.4609916
2,DALYs (Disability-Adjusted Life Years),156,United Arab Emirates,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,33608.2520822,39410.0311023,28023.199905
2,DALYs (Disability-Adjusted Life Years),47,Czech Republic,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,21893.008808299997,25251.5306464,18864.1022938
2,DALYs (Disability-Adjusted Life Years),28,Solomon Islands,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,53049.1214126,61482.9823186,46197.7430012
2,DALYs (Disability-Adjusted Life Years),35465,Nagasaki,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,21645.3813423,24556.3565377,19068.0071069
2,DALYs (Disability-Adjusted Life Years),211,Mali,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,94030.753077,99259.1494909,88754.3596398
2,DALYs (Disability-Adjusted Life Years),4652,Durango,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,25370.354708,28865.9333566,22140.673192
2,DALYs (Disability-Adjusted Life Years),154,Tunisia,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,35783.1898528,39639.437932,32385.4825936
2,DALYs (Disability-Adjusted Life Years),67,Japan,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,16853.1228289,19848.746184,14261.001651800001
2,DALYs (Disability-Adjusted Life Years),134,Tropical Latin America,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,40392.349773500006,43780.712888899994,37390.3819448
2,DALYs (Disability-Adjusted Life Years),298,American Samoa,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,32458.563660599997,37047.516292600005,28282.0648161
2,DALYs (Disability-Adjusted Life Years),178,Eritrea,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,50542.591406600004,55823.2052947,45370.3149774
2,DALYs (Disability-Adjusted Life Years),102,United States,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,23975.164975,27322.8240374,21014.269917200003
2,DALYs (Disability-Adjusted Life Years),29,Tonga,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,36173.086142,41484.5182715,31452.440151299998
2,DALYs (Disability-Adjusted Life Years),195,Namibia,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,56787.0373073,61410.737260199996,52574.58294289999
2,DALYs (Disability-Adjusted Life Years),137,North Africa and Middle East,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,46396.4825496,50324.4175935,42848.3433486
2,DALYs (Disability-Adjusted Life Years),35441,Fukui,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,16413.2293723,19380.6108371,13665.5980215
2,DALYs (Disability-Adjusted Life Years),35452,Nara,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,20956.127368999998,23880.1168913,18379.1412765
2,DALYs (Disability-Adjusted Life Years),4660,Nayarit,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,34473.7533738,37647.1721843,31526.634866300003
2,DALYs (Disability-Adjusted Life Years),139,Algeria,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,37761.841415300005,41799.460361000005,33442.5462116
2,DALYs (Disability-Adjusted Life Years),75,Austria,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,26260.5173152,29381.503044200002,23415.2067995
2,DALYs (Disability-Adjusted Life Years),35434,Saitama,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,20963.8198197,23843.1392642,18461.2072645
2,DALYs (Disability-Adjusted Life Years),145,Kuwait,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,22387.9984169,26722.238029,18364.9685617
2,DALYs (Disability-Adjusted Life Years),46,Croatia,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,23393.8755298,26764.858948300003,20256.8961849
2,DALYs (Disability-Adjusted Life Years),185,Rwanda,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,41635.885325,46427.113464300004,37512.218256
2,DALYs (Disability-Adjusted Life Years),35456,Okayama,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,16808.738067000002,19796.1788585,14115.279474
2,DALYs (Disability-Adjusted Life Years),198,Zimbabwe,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,56166.0484346,64244.088498,47989.0192848
2,DALYs (Disability-Adjusted Life Years),103,Latin America and Caribbean,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,27244.7179959,30361.8831725,24537.7106547
2,DALYs (Disability-Adjusted Life Years),68,South Korea,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,19372.3690113,23264.2991927,15826.470822700001
2,DALYs (Disability-Adjusted Life Years),35468,Miyazaki,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,21601.615071300002,24566.7426076,19039.7423176
2,DALYs (Disability-Adjusted Life Years),35459,Tokushima,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,17800.6729894,21082.4606132,14791.805207299998
2,DALYs (Disability-Adjusted Life Years),35433,Gunma,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,21099.928880400003,24003.184082599997,18532.371673600002
2,DALYs (Disability-Adjusted Life Years),101,Canada,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,19396.2503721,22491.1172462,16597.7516438
2,DALYs (Disability-Adjusted Life Years),136,Paraguay,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,29747.07029,33045.2808763,26750.7387857
2,DALYs (Disability-Adjusted Life Years),158,South Asia,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,64247.9151244,67988.3897381,60728.380359099996
2,DALYs (Disability-Adjusted Life Years),35434,Saitama,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,17008.5293051,20041.8556171,14311.997616800001
2,DALYs (Disability-Adjusted Life Years),44639,Middle SDI,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,29922.2918437,32845.5114977,27317.2552934
2,DALYs (Disability-Adjusted Life Years),38,Mongolia,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,53593.152598399996,58285.52806340001,49541.9253125
2,DALYs (Disability-Adjusted Life Years),27,Samoa,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,32637.558450800003,36946.151705000004,28571.3667251
2,DALYs (Disability-Adjusted Life Years),183,Mauritius,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,28647.726003300002,32698.583485400002,25082.969994900002
2,DALYs (Disability-Adjusted Life Years),22,Fiji,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,47412.4218997,54985.9431949,40602.5498935
2,DALYs (Disability-Adjusted Life Years),104,Caribbean,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,31423.054474399996,35280.9954029,27979.6024337
2,DALYs (Disability-Adjusted Life Years),35461,Ehime,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,17307.5447023,20534.4696091,14349.113711200001
2,DALYs (Disability-Adjusted Life Years),162,Bhutan,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,32270.4412181,36683.7971932,28253.1507683
2,DALYs (Disability-Adjusted Life Years),66,Brunei,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,24267.7312086,27827.942733099997,20966.7948118
2,DALYs (Disability-Adjusted Life Years),37,Kyrgyzstan,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,45788.461574299996,49259.8219206,42513.5210944
2,DALYs (Disability-Adjusted Life Years),4650,Chihuahua,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,27590.2741725,31047.564837899998,24119.1923179
2,DALYs (Disability-Adjusted Life Years),21,Oceania,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,60629.7322647,66904.8616637,55326.2784685
2,DALYs (Disability-Adjusted Life Years),84,Ireland,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,19737.797801099998,23112.2576243,16838.9336178
2,DALYs (Disability-Adjusted Life Years),4664,Querétaro,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,34013.8989409,37241.2107735,31092.0184637
2,DALYs (Disability-Adjusted Life Years),141,Egypt,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,33755.6665378,38058.4516833,29616.1476086
2,DALYs (Disability-Adjusted Life Years),61,Moldova,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,42606.4086447,46458.7255117,38864.3490902
2,DALYs (Disability-Adjusted Life Years),64,High-income,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,20585.2053965,23766.1262773,17781.575033999998
2,DALYs (Disability-Adjusted Life Years),35437,Kanagawa,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,16534.774950299998,19456.2666169,13907.2057586
2,DALYs (Disability-Adjusted Life Years),123,Peru,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,21947.359166899998,25714.043323,18677.232347200003
2,DALYs (Disability-Adjusted Life Years),125,Colombia,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,22988.2658234,26166.000147000002,20177.6250372
2,DALYs (Disability-Adjusted Life Years),35451,Hy?go,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,21592.316790599998,24474.1844737,19046.6392085
2,DALYs (Disability-Adjusted Life Years),4662,Oaxaca,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,40599.509764500006,43844.6448802,37572.505685000004
2,DALYs (Disability-Adjusted Life Years),202,Cameroon,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,60392.8070748,67401.6515662,54009.938670400006
2,DALYs (Disability-Adjusted Life Years),116,Saint Lucia,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,34012.6429289,37988.8353,30268.451468699997
2,DALYs (Disability-Adjusted Life Years),4670,Tamaulipas,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,24815.792892999998,28153.3134864,21681.748837799998
2,DALYs (Disability-Adjusted Life Years),60,Lithuania,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,34282.6029914,37672.9193943,31204.1287162
2,DALYs (Disability-Adjusted Life Years),106,The Bahamas,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,29562.8599356,33475.8358245,25981.4978254
2,DALYs (Disability-Adjusted Life Years),203,Cape Verde,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,30617.614029,34640.3320211,26937.4114572
2,DALYs (Disability-Adjusted Life Years),155,Turkey,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,40739.8234215,45117.9747466,36556.2782146
